CEL1 ID	CEL1 short_name	CEL1 description	CEL2 ID	CEL2 short_name	CEL2 description	CEL3 ID	CEL3 short_name	CEL3 description	CEL4 ID	CEL4 short_name	CEL4 description	CEL5 ID	CEL5 short_name	CEL5 description
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08b-Brokerage commissions	Brokerage commissions	Seller-paid commissions to buyer/seller agents or transaction brokers.	B08b01-Listing agent commission	Listing agent commission	Commission paid by seller to listing agent/broker (if used).						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08b-Brokerage commissions	Brokerage commissions	Seller-paid commissions to buyer/seller agents or transaction brokers.	B08b02-Buyer agent commission	Buyer agent commission	Commission paid by seller to buyer's agent/broker (if offered).						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08c-Seller closing and transfer costs	Seller closing and transfer costs	Seller-side closing charges and transfer fees/taxes required to convey title.	B08c01-Title/escrow fees (seller share)	Title/escrow fees (seller share)	Seller-paid share of escrow, settlement, title services (jurisdiction/practice varies).						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08c-Seller closing and transfer costs	Seller closing and transfer costs	Seller-side closing charges and transfer fees/taxes required to convey title.	B08c02-Transfer/recording taxes and fees	Transfer/recording taxes and fees	Transfer taxes, documentary stamps, recording charges (seller-paid where applicable).						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08c-Seller closing and transfer costs	Seller closing and transfer costs	Seller-side closing charges and transfer fees/taxes required to convey title.	B08c03-Seller legal fees	Seller legal fees	Legal review and transaction support for seller/developer.						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08d-Seller concessions and credits	Seller concessions and credits	Costs paid by seller on behalf of buyer to facilitate the sale (market-driven).	B08d01-Closing cost credits	Closing cost credits	Seller-paid credits toward buyer closing costs (often used to hit affordability/payment targets).						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08d-Seller concessions and credits	Seller concessions and credits	Costs paid by seller on behalf of buyer to facilitate the sale (market-driven).	B08d02-Rate buydown/incentives	Rate buydown/incentives	Seller-paid buydowns or financing incentives offered to reduce buyer monthly payment.						
F00-ConstructionFinancing	ConstructionFinancing	Financing costs incurred during land hold and construction prior to permanent financing or sale.	F00a-Construction loan costs	Construction loan costs	Loan fees and interest during construction. Not every project incurs every sub-item; these represent common financing structures and may be alternatives.	F00a01-Loan origination and fees	Loan origination and fees	Origination fees, legal, lender underwriting costs.						
F00-ConstructionFinancing	ConstructionFinancing	Financing costs incurred during land hold and construction prior to permanent financing or sale.	F00a-Construction loan costs	Construction loan costs	Loan fees and interest during construction. Not every project incurs every sub-item; these represent common financing structures and may be alternatives.	F00a02-Construction interest	Construction interest	Interest paid on drawn funds during construction.						
F00-ConstructionFinancing	ConstructionFinancing	Financing costs incurred during land hold and construction prior to permanent financing or sale.	F00a-Construction loan costs	Construction loan costs	Loan fees and interest during construction. Not every project incurs every sub-item; these represent common financing structures and may be alternatives.	F00a03-Draw/inspection/admin fees	Draw/inspection/admin fees	Fees per draw, inspections, lender admin charges.						
F00-ConstructionFinancing	ConstructionFinancing	Financing costs incurred during land hold and construction prior to permanent financing or sale.	F00b-Carry costs	Carry costs	Costs incurred while holding land/project before completion. Not every project incurs every sub-item; these represent common financing structures and may be alternatives.	F00b01-Land carry interest	Land carry interest	Interest/cost of capital while holding land (applies only if bridge or land financing is used).						
F00-ConstructionFinancing	ConstructionFinancing	Financing costs incurred during land hold and construction prior to permanent financing or sale.	F00b-Carry costs	Carry costs	Costs incurred while holding land/project before completion. Not every project incurs every sub-item; these represent common financing structures and may be alternatives.	F00b02-Property tax during construction	Property tax during construction	Pre-occupancy property taxes owed during construction period (if applicable).						
F00-ConstructionFinancing	ConstructionFinancing	Financing costs incurred during land hold and construction prior to permanent financing or sale.	F00b-Carry costs	Carry costs	Costs incurred while holding land/project before completion. Not every project incurs every sub-item; these represent common financing structures and may be alternatives.	F00b03-Insurance during construction	Insurance during construction	Builder's risk / course of construction insurance.						
F01-Principal	Principal	Mortgage principal payment (monthly)	F01a-Mortgage	Mortgage	Loan payments	F01a01-Monthly payment	Monthly payment	Principal and interest						
F02-Interest	Interest	Mortgage interest payment (monthly)	F02a-Mortgage	Mortgage	Interest portion	F02a01-Monthly interest	Monthly interest	Interest payment						
F03-PMI	PMI	Private mortgage insurance (PMI) (monthly)	F03a-Insurance	Insurance	Mortgage insurance	F03a01-Monthly premium	Monthly PMI premium	Monthly private mortgage insurance payment required when down payment is below 20%.						
F04-ClosingCosts	ClosingCosts	Buyer closing costs (one-time)	F04a-Lender fees	Lender fees	Loan origination	F04a01-Origination and points	Origination and points	Lender charges						
F04-ClosingCosts	ClosingCosts	Buyer closing costs (one-time)	F04b-Prepaid	Prepaid	Closing escrows	F04b01-Taxes and insurance escrow	Escrow deposit for taxes/insurance	Upfront escrow deposits for property taxes and insurance collected at closing.						
F04-ClosingCosts	ClosingCosts	Buyer closing costs (one-time)	F04c-Third party	Third party	Settlement services	F04c01-Appraisal and inspection	Appraisal and inspection	Due diligence fees						
O01-Utilities	Utilities	Operating utilities	O01a-Electric	Electric	Electric service	O01a01-Monthly	Monthly electric bill	Typical monthly cost paid by occupant; varies by household size, rates, and efficiency.						
O01-Utilities	Utilities	Operating utilities	O01b-Gas	Gas	Gas service	O01b01-Monthly	Monthly gas bill	Typical monthly cost paid by occupant; varies by household size, rates, and efficiency.						
O01-Utilities	Utilities	Operating utilities	O01c-Water	Water	Water service	O01c01-Monthly	Monthly water bill	Typical monthly cost paid by occupant; varies by household size, rates, and efficiency.						
O01-Utilities	Utilities	Operating utilities	O01d-Sewer	Sewer	Sewer service	O01d01-Monthly	Monthly sewer bill	Typical monthly cost paid by occupant; varies by household size, rates, and efficiency.						
O01-Utilities	Utilities	Operating utilities	O01e-Trash	Trash	Waste collection	O01e01-Monthly	Monthly trash bill	Typical monthly cost paid by occupant; varies by household size, rates, and efficiency.						
O01-Utilities	Utilities	Operating utilities	O01f-Internet	Internet	Internet service	O01f01-Monthly	Monthly internet bill	Typical monthly cost paid by occupant; varies by household size, rates, and efficiency.						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02a-Envelope	Envelope	Exterior maintenance	O02a01-Roof	Roof	Roof maintenance						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02a-Envelope	Envelope	Exterior maintenance	O02a02-Siding	Siding	Siding maintenance						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02a-Envelope	Envelope	Exterior maintenance	O02a03-Windows and doors	Windows and doors	Opening maintenance						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02a-Envelope	Envelope	Exterior maintenance	O02a04-Gutters	Gutters	Gutter maintenance						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02b-MEP	MEP	Systems maintenance	O02b01-HVAC	HVAC	HVAC maintenance						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02b-MEP	MEP	Systems maintenance	O02b02-Water heater	Water heater	Water heater service						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02b-MEP	MEP	Systems maintenance	O02b03-Plumbing	Plumbing	Plumbing repairs						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02b-MEP	MEP	Systems maintenance	O02b04-Electrical	Electrical	Electrical repairs						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02c-Interior	Interior	Interior maintenance	O02c01-Flooring	Flooring	Floor maintenance						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02c-Interior	Interior	Interior maintenance	O02c02-Paint	Paint	Repainting						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02c-Interior	Interior	Interior maintenance	O02c03-Appliances	Appliances	Appliance repairs						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02d-Exterior	Exterior	Yard maintenance	O02d01-Landscaping	Landscaping	Landscape care						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02d-Exterior	Exterior	Yard maintenance	O02d02-Hardscape	Hardscape	Hardscape repairs						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02e-Pest control	Pest control	Pest management	O02e01-Service	Service	Pest service						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02f-Home warranty	Home warranty	Warranty coverage	O02f01-Premium	Premium	Warranty premium						
O02-Maint	Maint	Maintenance, repairs, and capital reserves	O02g-Reserve contributions	Reserve contributions	Savings reserve	O02g01-Monthly	Monthly reserve contribution	Monthly savings toward future major repairs and replacements.						
O03-Insurance	Insurance	Ongoing insurance costs paid by the occupant/owner (distinct from HOA master policies and PMI).	O03a-Homeowners insurance	Homeowners insurance	Insurance for the dwelling and liability (e.g., HO-3).	O03a01-Monthly premium	Monthly homeowners premium	Average monthly homeowners insurance cost.						
O04-Taxes	Taxes	Property taxes & special assessments	O04a-Property tax	Property tax	Ongoing post-occupancy property tax assessed on the completed dwelling.	O04a01-Local	Local	Local tax						
O04-Taxes	Taxes	Property taxes & special assessments	O04b-Special districts	Special districts	Special assessments	O04b01-Assessments	Assessments	District fees						
O05-HOA	HOA	HOA fees and assessments	O05a-Services	Services	HOA services	O05a01-Landscaping	Landscaping	Common landscaping						
O05-HOA	HOA	HOA fees and assessments	O05a-Services	Services	HOA services	O05a02-Snow removal	Snow removal	Winter maintenance						
O05-HOA	HOA	HOA fees and assessments	O05a-Services	Services	HOA services	O05a03-Amenities	Amenities	Amenity operations						
O05-HOA	HOA	HOA fees and assessments	O05b-Management	Management	HOA management	O05b01-Fees	Fees	Management fees						
O05-HOA	HOA	HOA fees and assessments	O05c-Insurance	Insurance	HOA insurance	O05c01-Master policy	HOA master policy premium	HOA's insurance covering common areas, structure, and shared liability.						
O05-HOA	HOA	HOA fees and assessments	O05d-Reserve	Reserve	HOA reserves	O05d01-Contributions	Contributions	Reserve funding						
